Ngày,KLNY,KLCPĐLH,Tham chiếu,Trần,Sàn,Tổng KLGD,Tổng GTGD,Vốn hóa TT,Mở cửa,Đóng cửa,Cao nhất,Thấp nhất,Chênh lệch,Bình quân,Giá đóng cửa điều chỉnh,+/- giá,+/- % giá,BQ mua,BQ bán,Dư mua,Dư bán,Khớp lệnh,Khớp lệnh,Tổng lệnh đặt,Tổng lệnh đặt,Tổng lệnh đặt,Tổng KL đặt,Tổng KL đặt,Tổng KL đặt,Thỏa thuận,Thỏa thuận
Ngày,KLNY,KLCPĐLH,Tham chiếu,Trần,Sàn,Tổng KLGD,Tổng GTGD,Vốn hóa TT,Mở cửa,Đóng cửa,Cao nhất,Thấp nhất,Chênh lệch,Bình quân,Giá đóng cửa điều chỉnh,+/- giá,+/- % giá,BQ mua,BQ bán,Dư mua,Dư bán,KL,GT,Mua,Bán,Mua - Bán,Mua,Bán,Mua - Bán,KL,GT
27/09/2024,1004974,1004974,7400,10300,4500,-,,7,7400,7400,7400,7400,-,7400,7400,,,-,-,,,,,,,-,,,-,-,
26/09/2024,1004974,1004974,7400,10300,4500,-,,7,7400,7400,7400,7400,-,7400,7400,,,-,-,,,,,,,-,,,-,-,
25/09/2024,1004974,1004974,7400,10300,4500,-,,7,7400,7400,7400,7400,-,7400,7400,,,-,-,,,,,,,-,,,-,-,
24/09/2024,1004974,1004974,7400,10300,4500,-,,7,7400,7400,7400,7400,-,7400,7400,,,-,-,,,,,,,-,,,-,-,
23/09/2024,1004974,1004974,7400,10300,4500,-,,7,7400,7400,7400,7400,-,7400,7400,,,-,-,,,,,,,-,,,-,-,
20/09/2024,1004974,1004974,7400,10300,4500,-,,7,7400,7400,7400,7400,-,7400,7400,,,-,-,,,,,,,-,,,-,-,
19/09/2024,1004974,1004974,7400,10300,4500,-,,7,7400,7400,7400,7400,-,7400,7400,,,-,-,,,,,,,-,,,-,-,
18/09/2024,1004974,1004974,7400,10300,4500,-,,7,7400,7400,7400,7400,-,7400,7400,,,-,-,,,,,,,-,,,-,-,
17/09/2024,1004974,1004974,7400,10300,4500,-,,7,7400,7400,7400,7400,-,7400,7400,,,-,-,,,,,,,-,,,-,-,
16/09/2024,1004974,1004974,7400,10300,4500,-,,7,7400,7400,7400,7400,-,7400,7400,,,-,-,,,,,,,-,,,-,-,
13/09/2024,1004974,1004974,7400,10300,4500,-,,7,7400,7400,7400,7400,-,7400,7400,,,-,-,,,,,,,-,,,-,-,
12/09/2024,1004974,1004974,7400,10300,4500,-,,7,7400,7400,7400,7400,-,7400,7400,,,-,-,,,,,,,-,,,-,-,
11/09/2024,1004974,1004974,7400,10300,4500,-,,7,7400,7400,7400,7400,-,7400,7400,,,-,-,,,,,,,-,,,-,-,
10/09/2024,1004974,1004974,7400,10300,4500,-,,7,7400,7400,7400,7400,-,7400,7400,,,-,-,,,,,,,-,,,-,-,
09/09/2024,1004974,1004974,7400,10300,4500,-,,7,7400,7400,7400,7400,-,7400,7400,,,-,-,,,,,,,-,,,-,-,
06/09/2024,1004974,1004974,7400,10300,4500,-,,7,7400,7400,7400,7400,-,7400,7400,,,-,-,,,,,,,-,,,-,-,
05/09/2024,1004974,1004974,7400,10300,4500,-,,7,7400,7400,7400,7400,-,7400,7400,,,-,-,,,,,,,-,,,-,-,
04/09/2024,1004974,1004974,7400,10300,4500,-,,7,7400,7400,7400,7400,-,7400,7400,,,-,-,,,,,,,-,,,-,-,
30/08/2024,1004974,1004974,7400,10300,4500,-,,7,7400,7400,7400,7400,-,7400,7400,,,-,-,,,,,,,-,,,-,-,
29/08/2024,1004974,1004974,7400,10300,4500,-,,7,7400,7400,7400,7400,-,7400,7400,,,-,-,,,,,,,-,,,-,-,
28/08/2024,1004974,1004974,7400,10300,4500,-,,7,7400,7400,7400,7400,-,7400,7400,,,-,-,,,,,,,-,,,-,-,
27/08/2024,1004974,1004974,7400,10300,4500,-,,7,7400,7400,7400,7400,-,7400,7400,,,-,-,,,,,,,-,,,-,-,
26/08/2024,1004974,1004974,7400,10300,4500,-,,7,7400,7400,7400,7400,-,7400,7400,,,-,-,,,,,,,-,,,-,-,
23/08/2024,1004974,1004974,7400,10300,4500,-,,7,7400,7400,7400,7400,-,7400,7400,,,-,-,,,,,,,-,,,-,-,
22/08/2024,1004974,1004974,7400,10300,4500,-,,7,7400,7400,7400,7400,-,7400,7400,,,-,-,,,,,,,-,,,-,-,
21/08/2024,1004974,1004974,7400,10300,4500,-,,7,7400,7400,7400,7400,-,7400,7400,,,-,-,,,,,,,-,,,-,-,
20/08/2024,1004974,1004974,7400,10300,4500,-,,7,7400,7400,7400,7400,-,7400,7400,,,-,-,,,,,,,-,,,-,-,
19/08/2024,1004974,1004974,7400,10300,4500,-,,7,7400,7400,7400,7400,-,7400,7400,,,-,-,,,,,,,-,,,-,-,
16/08/2024,1004974,1004974,7400,10300,4500,-,,7,7400,7400,7400,7400,-,7400,7400,,,-,-,,,,,,,-,,,-,-,
15/08/2024,1004974,1004974,7400,10300,4500,-,,7,7400,7400,7400,7400,-,7400,7400,,,-,-,,,,,,,-,,,-,-,
14/08/2024,1004974,1004974,7400,10300,4500,-,,7,7400,7400,7400,7400,-,7400,7400,,,-,-,,,,,,,-,,,-,-,
13/08/2024,1004974,1004974,7400,10300,4500,-,,7,7400,7400,7400,7400,-,7400,7400,,,-,-,,,,,,,-,,,-,-,
12/08/2024,1004974,1004974,7400,10300,4500,-,,7,7400,7400,7400,7400,-,7400,7400,,,-,-,,,,,,,-,,,-,-,
